微博id,微博bid,微博作者,发布时间,微博内容,转发数,评论数,点赞数,国家,省份,城市,用户简介,用户关注数,粉丝数,性别,主页,url,uni_id
5121038961083170,P8PjO4xMu,前HR本人,2025-01-09 22:51:35,特朗普再发美版新地图：特朗普现在是墨西哥等北美洲都要吞并了！ 特朗普在社交媒体上发了北美地图和格陵兰岛一起的图。 看来他的目标不仅仅是加拿大和格陵兰岛，还要包含墨西哥和古巴等，最终组成大美国，成为世界最大的国家，超越苏联巅峰时期。 ,32,116,313,中国,广东,深圳,公众号：“前HR随笔”。不代表任何公司和其他人；无法保证100%准确。,198,205.4万,男,https://weibo.com/u/3626485974,https://m.weibo.cn/detail/P8PjO4xMu,P8PjO4xMu
5121104402186555,P8R1m9aP1,番茄_鞠婧祎CD,2025-01-10 03:11:37,#特朗普要求加州州长就山火失控辞职#这个火势太大了吧 ,0,0,1,中国,陕西,安康,这个号闲置号谢,94,1125,女,https://weibo.com/u/7276125238,https://m.weibo.cn/detail/P8R1m9aP1,P8R1m9aP1
5120894815437170,P8LzjmOsi,外贸商老贾,2025-01-09 13:18:48,特朗普设想的美国版图，1935万平方公里…… #墨总统讽刺性回应特朗普提议# #特朗普再发美版新地图# ,16,27,134,中国,上海,上海,最有趣的科普博主,427,39.3万,男,https://weibo.com/u/7752315755,https://m.weibo.cn/detail/P8LzjmOsi,P8LzjmOsi
5121100626001956,P8QVgpbnK,马捷马尽美马杰尽善尽美我的一切,2025-01-10 02:56:36,特朗普最担心的事 发生美联储被告上法庭，美债被7大债主集体抛售 网页链接 ,0,0,0,中国,辽宁,沈阳,,157,16,女,https://weibo.com/u/7853154652,https://m.weibo.cn/detail/P8QVgpbnK,P8QVgpbnK
5121098968728752,P8QSAACKk,科学与人类,2025-01-10 02:50:02,#特朗普要求加州州长就山火失控辞职##加州山火失控现场画面如世界末日##直击美国加州山火现场# 美国·加州一号公路  坏了，着这么大火，会影响到我吃加州牛肉面吗？ ,0,0,1,中国,北京,北京,宇宙那么浩瀚，我们那么渺小，所以应该快乐呀——一个不严肃科普博主！,1610,4.5万,女,https://weibo.com/u/6485100780,https://m.weibo.cn/detail/P8QSAACKk,P8QSAACKk
5121098259104678,P8QRrCcxE,阿滋楠,2025-01-10 02:47:13,#特朗普要求加州州长就山火失控辞职# 几乎一晚上没睡赶工作，早上看到了日出～ 拉斯维加斯一片岁月静好，风也不刮了，又干又晴～ 洗漱出门去拍摄 问了洛杉矶的朋友，说飞机航班还正常，只是市区内比较混乱，我打算在这边多待几天～ 阿滋楠的微博视频 ,17,21,55,美国,美国,N/A,潮流生活制作人/行摄102国/新浪连续五年度旅游十大影响力大V/车旅真人秀《旅行来秀》制片人/《旅游新报》最时尚美食旅行家/电视电视台嘉宾,2347,820.7万,女,https://weibo.com/u/1199129295,https://m.weibo.cn/detail/P8QRrCcxE,P8QRrCcxE
5121067238294085,P8Q3pyNFz,三个老爸实验室,2025-01-10 00:43:57,#特朗普要求加州州长就山火失控辞职# 热知识:加州单独拿出来是世界第四大经济体，仅次于中美日。 但是加州林业局缺钱，所以钱去哪了？ 同时加州富豪多，把加州的森林部分，很多不适合盖房子的地方慢慢买成了私人领地，导致林业局没法开展防护工作。 加州山火是每年固定节目，但是美国舆论宣传是，山火 ...全文,13,1,135,中国,江苏,N/A,放下助人情节，尊重他人命运,448,40万,男,https://weibo.com/u/7126731879,https://m.weibo.cn/detail/P8Q3pyNFz,P8Q3pyNFz
5120940268327696,P8MKCyWpG,宋晓军,2025-01-09 16:19:25,图1：1月7日美《国会山报》还在拿台湾作为冲突爆发点分析特朗普2.0时代的美、中关系；图2：1月8日美CBS电视台就说，特朗普2.0时代要对格陵兰岛和巴拿马运河“下手”，都与遏制中国影响力有关。啥事儿都离不开中国。 ,15,33,126,中国,北京,北京,舰船知识宋晓军,174,534.1万,男,https://weibo.com/u/1265965213,https://m.weibo.cn/detail/P8MKCyWpG,P8MKCyWpG
5120970880978100,P8Ny046rO,心有半亩花田eternity,2025-01-09 18:21:04,洛杉矶大火烧过的前后对比。  这是加州选举制度失败的后果，洛杉矶本不至于如此。 加州的野火会把该州变成红色吗？  加州在 2024 年转向特朗普只是一个开始。  现在，洛杉矶毁灭性的山火可能引发更大规模的红色浪潮。  富裕的堡垒变成了一片废墟，居民们对导致这种混乱的无能感到非常愤怒——几十年来 ...全文,9,21,122,美国,美国,N/A,心中总有一座难以抵达的远山,96,1.7万,女,https://weibo.com/u/7899300852,https://m.weibo.cn/detail/P8Ny046rO,P8Ny046rO
5121097601385111,P8QQo5Okv,泉州那些事儿,2025-01-10 02:44:36,郭正亮、雷倩、李胜峰：洛杉矶大火肆虐束手无策！禁大疆自食恶果!   #美国洛杉矶山火最新消息##特朗普要求加州州长就山火失控辞职# 泉州那些事儿的微博视频 ,0,1,3,中国,福建,泉州,非官方号，如侵联删，又被限流了😅,2139,30万,男,https://weibo.com/u/1322847342,https://m.weibo.cn/detail/P8QQo5Okv,P8QQo5Okv
5121032044156148,P8P8EhrcE,萌音新视界,2025-01-09 22:24:06,在特朗普公开承认可能使用武力占领格陵兰岛最大岛屿后，丹麦军队特种部队在格陵兰岛进行了防御演习。#海外新鲜事##地球大棋局#   真是一个大笑话，觊觎欧洲国家领土的不是毛子么？ ,3,8,42,中国,河北,邯郸,一切尊重我的，我将尊重你,1512,19.1万,男,https://weibo.com/u/5374609030,https://m.weibo.cn/detail/P8P8EhrcE,P8P8EhrcE
5121097140011454,P8QPE02YK,第八秒前奏,2025-01-10 02:42:46,#特朗普要求加州州长就山火失控辞职#特朗普要求加州州长纽森辞职：  美国总统特朗普在社交媒体上强烈批评加州州长纽森，称其在应对山火方面表现糟糕，并要求纽森辞职。特朗普表示，‘美国最美好的地方之一正在被烧成平地，这都是纽森的错。’他还指责纽森拒绝签署‘水资源恢复宣言’，导致加州缺乏足够 ...全文,0,0,0,中国,河南,郑州,迪丽热巴平安喜乐   单曲 lh,3192,6037,女,https://weibo.com/u/7442757252,https://m.weibo.cn/detail/P8QPE02YK,P8QPE02YK
5121095524942947,P8QN2kJSX,曉辰,2025-01-10 02:36:21,#特朗普再发美版新地图# 且待川川嘴炮打到几时。。。 ,0,1,0,中国,香港,N/A,曉辰广播，新華發布。。。,8569,23.7万,男,https://weibo.com/u/1763956344,https://m.weibo.cn/detail/P8QN2kJSX,P8QN2kJSX
